prefecture,year,population,capital,region,estimated_area,island
aichi-ken,1872,1210368.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1873,1217444.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1874,1217521.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1875,1234003.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1876,1244711.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1877,1250839.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1878,1267206.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1879,1295452.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1880,1303812.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1881,1317792.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1882,1332050.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1883,1354996.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1884,1370576.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1885,1373419.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1886,1386473.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1887,1404106.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1888,1429486.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1889,1444011.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1890,1456294.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1891,1473099.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1892,1483744.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1893,1497791.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1894,1512420.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1895,1529349.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1896,1553447.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1897,1577320.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1898,1592733.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1899,1639611.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1904,1752042.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1909,1886739.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1914,2073224.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1919,2140077.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1921,2089762.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1926,2319494.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1931,2567413.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1936,2862701.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1941,3166592.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1944,3280206.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1946,2857851.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1946,2919085.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1948,3122902.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1949,3226116.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1951,3390585.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1956,3769209.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1961,4206313.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1966,4798653.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1971,5386163.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1976,5923569.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1981,6221638.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1986,6455172.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1991,6690603.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,1996,6868336.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,2001,7043300.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,2006,7254704.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,2011,7410719.0,Nagoya-shi,Chubu,5165.12,Honshu
aichi-ken,2016,7484094.0,Nagoya-shi,Chubu,5165.12,Honshu
akita-ken,1872,582297.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1873,581859.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1874,596641.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1875,604114.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1876,609420.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1877,613389.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1878,616148.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1879,621130.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1880,618833.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1881,625506.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1882,628435.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1883,633203.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1884,640575.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1885,639259.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1886,644367.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1887,654037.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1888,662917.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1889,682928.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1890,690122.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1891,697298.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1892,703482.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1893,712738.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1894,720871.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1895,726974.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1896,737922.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1897,748358.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1898,757041.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1899,781129.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1904,837665.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1909,892650.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1914,943628.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1919,977212.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1921,898537.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1926,936408.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1931,987706.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1936,1037744.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1941,1052275.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1944,1048769.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1946,1211871.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1946,1195813.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1948,1257398.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1949,1283710.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1951,1309031.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1956,1348871.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1961,1335580.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1966,1279835.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1971,1241376.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1976,1232481.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1981,1256745.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1986,1254032.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1991,1227478.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,1996,1213667.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,2001,1189279.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,2006,1145501.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,2011,1085997.0,Akita-shi,Tohoku,11636.28,Honshu
akita-ken,2016,1022839.0,Akita-shi,Tohoku,11636.28,Honshu
aomori-ken,1872,473244.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1873,473317.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1874,473098.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1875,484428.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1876,489245.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1877,462865.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1878,464985.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1879,468517.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1880,475413.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1881,484274.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1882,487687.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1883,488505.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1884,493137.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1885,495182.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1886,499549.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1887,515779.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1888,523226.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1889,530292.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1890,538110.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1891,545026.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1892,551389.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1893,559391.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1894,567002.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1895,574235.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1896,584459.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1897,589557.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1898,600294.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1899,617531.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1904,665691.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1909,721127.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1914,764485.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1919,797841.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1921,756454.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1926,812977.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1931,879914.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1936,967129.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1941,1000509.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1944,1009104.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1946,1083250.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1946,1089232.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1948,1180245.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1949,1218325.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1951,1282867.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1956,1382523.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1961,1426606.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1966,1416591.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1971,1427520.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1976,1468646.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1981,1523907.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1986,1524448.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1991,1482873.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,1996,1481663.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,2001,1475728.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,2006,1436657.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,2011,1373339.0,Aomori-shi,Tohoku,9644.55,Honshu
aomori-ken,2016,1308649.0,Aomori-shi,Tohoku,9644.55,Honshu
chiba-ken,1872,,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1873,,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1874,1043189.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1875,1055373.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1876,1061664.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1877,1071142.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1878,1078635.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1879,1099676.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1880,1103292.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1881,1108678.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1882,1117696.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1883,1124085.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1884,1113651.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1885,1118109.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1886,1125375.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1887,1141621.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1888,1159287.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1889,1172138.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1890,1184062.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1891,1191353.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1892,1196785.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1893,1205153.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1894,1215742.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1895,1221631.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1896,1230385.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1897,1239660.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1898,1245874.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1899,1275376.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1904,1316547.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1909,1358445.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1914,1401587.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1919,1395746.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1921,1336155.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1926,1399257.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1931,1470121.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1936,1546394.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1941,1588425.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1944,1659345.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1946,1966862.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1946,2008568.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1948,2112917.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1949,2140511.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1951,2139037.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1956,2205060.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1961,2306010.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1966,2701770.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1971,3366624.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1976,4149147.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1981,4735424.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1986,5148163.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1991,5555429.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,1996,5797782.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,2001,5926285.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,2006,6056462.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,2011,6216289.0,Chiba-shi,Kanto,5156.61,Honshu
chiba-ken,2016,6224027.0,Chiba-shi,Kanto,5156.61,Honshu
ehime-ken,1872,,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1873,,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1874,786408.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1875,791522.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1876,793214.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1877,1394091.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1878,1403693.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1879,1432627.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1880,1438895.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1881,1453472.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1882,1472680.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1883,1491614.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1884,1511820.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1885,1527562.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1886,1529375.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1887,1533988.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1888,1557257.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1889,906414.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1890,921708.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1891,926972.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1892,933510.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1893,940009.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1894,942632.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1895,945101.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1896,956166.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1897,964079.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1898,971955.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1899,995441.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1904,1034962.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1909,1057547.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1914,1097989.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1919,1128039.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1921,1046720.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1926,1096366.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1931,1142122.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1936,1164898.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1941,1178705.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1944,1186491.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1946,1361484.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1946,1380700.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1948,1453887.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1949,1481106.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1951,1521878.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1956,1540628.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1961,1500687.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1966,1446384.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1971,1418124.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1976,1465215.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1981,1506637.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1986,1529983.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1991,1515025.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,1996,1506700.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,2001,1493092.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,2006,1467815.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,2011,1431493.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
ehime-ken,2016,1385840.0,Matsuyama-shi,Shikoku,5678.33,Shikoku
fukui-ken,1872,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1873,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1874,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1875,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1876,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1877,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1878,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1879,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1880,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1881,,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1882,577717.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1883,582210.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1884,583065.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1885,591669.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1886,592331.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1887,585776.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1888,590548.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1889,596704.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1890,602342.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1891,603444.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1892,605014.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1893,607450.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1894,610550.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1895,613486.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1896,618203.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1897,619273.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1898,612620.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1899,621468.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1904,635881.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1909,630439.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1914,651513.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1919,636847.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1921,599155.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1926,597899.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1931,618144.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1936,646659.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1941,643904.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1944,621933.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1946,724856.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1946,695703.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1948,726264.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1949,733374.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1951,752374.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1956,754055.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1961,752696.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1966,750557.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1971,744230.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1976,773599.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1981,794354.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1986,817633.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1991,823585.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,1996,826996.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,2001,828944.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,2006,821592.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,2011,806314.0,Fukui-shi,Chubu,4189.88,Honshu
fukui-ken,2016,787099.0,Fukui-shi,Chubu,4189.88,Honshu
fukuoka-ken,1872,1341006.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1873,1352522.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1874,1367209.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1875,1377028.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1876,1395619.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1877,1064050.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1878,1070244.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1879,1087604.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1880,1097215.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1881,1109475.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1882,1118652.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1883,1128289.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1884,1135496.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1885,1139986.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1886,1148328.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1887,1159294.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1888,1188877.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
